player_id,web_name,team,gameweek,opponent,was_home,minutes,goals_scored,assists,clean_sheets,total_points,expected_goals,expected_assists,influence,creativity,threat,value,selected,transfers_in,transfers_out
72,Senesi,Bournemouth,5,NEW,1,90,0,0,1,9,0.0,0.03,25.8,11.9,2.0,47,1263145,346861,50117
72,Senesi,Bournemouth,6,LEE,0,90,0,1,0,7,0.0,0.22,57.8,16.9,4.0,48,2222898,915905,28452
72,Senesi,Bournemouth,7,FUL,1,77,0,0,0,2,0.0,0.72,23.2,8.1,2.0,49,2940581,728338,23308
72,Senesi,Bournemouth,8,CRY,0,90,0,0,0,2,0.02,0.01,45.2,0.3,9.0,50,3183963,324745,72309
72,Senesi,Bournemouth,9,NFO,1,90,0,0,1,5,0.0,0.02,17.4,1.0,0.0,50,3327648,183642,61361
72,Senesi,Bournemouth,10,MCI,0,90,0,0,0,3,0.0,0.18,37.4,18.3,2.0,50,3213848,79878,151942
72,Senesi,Bournemouth,11,AVL,0,90,0,0,0,2,0.0,0.21,24.2,3.9,0.0,50,3204849,53102,94130
72,Senesi,Bournemouth,12,WHU,1,90,0,1,0,3,0.02,0.41,41.2,43.2,6.0,50,3389770,196410,60614
72,Senesi,Bournemouth,13,SUN,0,90,0,0,0,2,0.0,0.35,38.0,39.9,2.0,50,3111797,53912,94433
72,Senesi,Bournemouth,14,EVE,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,50,2580874,2383,694139
72,Senesi,Bournemouth,15,CHE,1,61,0,0,1,8,0.0,0.0,24.0,20.3,0.0,50,2400301,14051,215777
72,Senesi,Bournemouth,16,MUN,0,90,0,0,0,1,0.02,0.05,53.6,11.7,21.0,50,1981531,23445,435244
72,Senesi,Bournemouth,17,BUR,1,90,0,0,0,4,0.32,0.55,56.6,40.1,9.0,49,2204189,171621,72847
72,Senesi,Bournemouth,18,BRE,0,90,0,0,0,2,0.03,0.04,30.6,1.3,27.0,49,2077278,59200,76326
72,Senesi,Bournemouth,19,CHE,0,90,0,0,0,3,0.01,0.01,23.4,0.3,3.0,49,1885258,26576,172917
72,Senesi,Bournemouth,20,ARS,1,90,0,0,0,1,0.0,0.08,16.2,1.9,2.0,48,1878304,24365,129026
72,Senesi,Bournemouth,21,TOT,1,90,0,1,0,6,0.0,0.53,51.2,13.8,2.0,48,1807990,27556,104496
72,Senesi,Bournemouth,22,BHA,0,90,0,0,0,3,0.0,0.02,23.4,10.3,0.0,48,1799781,51748,64795
72,Senesi,Bournemouth,23,LIV,1,90,0,0,0,3,0.32,0.14,27.2,0.6,12.0,48,1767827,31644,63758
72,Senesi,Bournemouth,24,WOL,0,90,0,0,1,8,0.06,0.02,22.2,1.3,7.0,48,1859693,149513,69801
72,Senesi,Bournemouth,25,AVL,1,90,0,0,0,2,0.24,0.25,18.2,14.8,24.0,48,1996361,169499,34790
72,Senesi,Bournemouth,26,EVE,0,90,0,0,0,2,0.0,0.0,25.8,0.7,2.0,48,1985006,68667,61659
72,Senesi,Bournemouth,27,WHU,0,90,0,0,1,5,0.06,0.01,24.2,1.4,15.0,48,2031184,86298,55683
72,Senesi,Bournemouth,28,SUN,1,90,0,0,0,4,0.01,0.02,22.4,2.4,2.0,49,2098553,96068,34652
72,Senesi,Bournemouth,29,BRE,1,90,0,0,1,11,0.0,0.04,18.4,0.7,0.0,49,2136677,76296,34148
72,Senesi,Bournemouth,30,BUR,0,90,0,0,1,10,0.13,0.03,32.8,1.3,11.0,50,2396154,259700,12904
74,Truffert,Bournemouth,1,LIV,0,90,0,0,0,0,0.0,0.13,18.2,19.1,0.0,45,65217,0,0
74,Truffert,Bournemouth,2,WOL,1,90,0,0,1,6,0.0,0.04,18.0,18.9,6.0,45,117372,40436,10424
74,Truffert,Bournemouth,3,TOT,0,90,0,0,1,7,0.01,0.1,19.8,19.4,1.0,45,107444,15737,14336
74,Truffert,Bournemouth,4,BHA,1,90,0,0,0,2,0.0,0.1,15.4,29.7,0.0,45,141452,42602,17790
74,Truffert,Bournemouth,5,NEW,1,90,0,0,1,9,0.0,0.01,11.4,4.9,2.0,45,147880,16333,10301
74,Truffert,Bournemouth,6,LEE,0,90,0,0,0,3,0.0,0.02,29.0,5.0,2.0,45,231856,90069,16441
74,Truffert,Bournemouth,7,FUL,1,90,0,1,0,5,0.03,0.04,32.8,20.2,4.0,45,236377,25335,16524
74,Truffert,Bournemouth,8,CRY,0,90,0,0,0,1,0.0,0.01,11.4,4.1,2.0,45,273147,49360,15595
74,Truffert,Bournemouth,9,NFO,1,90,0,0,1,10,0.02,0.05,18.8,10.3,3.0,45,279343,20949,15873
74,Truffert,Bournemouth,10,MCI,0,90,0,0,0,2,0.05,0.01,22.0,3.8,6.0,45,282594,21241,15252
74,Truffert,Bournemouth,11,AVL,0,62,0,0,0,0,0.05,0.01,11.0,21.2,5.0,45,292147,16421,10153
74,Truffert,Bournemouth,12,WHU,1,90,0,0,0,0,0.0,0.34,34.2,66.9,6.0,45,321530,33593,11419
74,Truffert,Bournemouth,13,SUN,0,90,0,0,0,1,0.04,0.01,20.6,13.3,21.0,45,295201,6495,21523
74,Truffert,Bournemouth,14,EVE,1,90,0,0,0,4,0.0,0.08,32.4,7.7,8.0,45,299100,9300,14795
74,Truffert,Bournemouth,15,CHE,1,90,0,0,1,6,0.03,0.04,19.6,22.3,5.0,45,277261,4516,20873
74,Truffert,Bournemouth,16,MUN,0,90,0,0,0,0,0.0,0.02,12.8,2.3,4.0,45,265508,16384,29742
74,Truffert,Bournemouth,17,BUR,1,90,0,0,0,5,0.0,0.03,31.0,7.3,0.0,45,313555,42419,9175
74,Truffert,Bournemouth,18,BRE,0,76,0,0,0,1,0.0,0.01,7.4,12.5,0.0,45,290610,12071,17734
74,Truffert,Bournemouth,19,CHE,0,90,0,0,0,3,0.1,0.03,32.8,6.3,6.0,45,252985,3115,35014
74,Truffert,Bournemouth,20,ARS,1,90,0,0,0,1,0.0,0.02,11.4,5.5,0.0,45,250787,4557,21224
74,Truffert,Bournemouth,21,TOT,1,90,0,0,0,1,0.0,0.02,19.6,2.5,0.0,45,239497,4594,16689
74,Truffert,Bournemouth,22,BHA,0,90,0,0,0,4,0.0,0.07,27.4,15.6,4.0,45,225378,3022,17507
74,Truffert,Bournemouth,23,LIV,1,90,0,0,0,3,0.0,0.01,19.8,1.7,2.0,45,216906,2139,11199
74,Truffert,Bournemouth,24,WOL,0,90,0,0,1,6,0.0,0.01,18.0,3.8,0.0,45,220787,13946,11442
74,Truffert,Bournemouth,25,AVL,1,90,0,0,0,2,0.0,0.01,11.0,3.1,2.0,45,223607,11365,8161
74,Truffert,Bournemouth,26,EVE,0,90,0,1,0,7,0.02,0.49,32.6,15.8,1.0,45,219439,6531,9380
74,Truffert,Bournemouth,27,WHU,0,90,0,0,1,6,0.04,0.0,12.0,2.5,2.0,45,243396,26168,5574
74,Truffert,Bournemouth,28,SUN,1,90,0,0,0,4,0.0,0.03,18.6,7.4,0.0,45,271973,32249,4936
74,Truffert,Bournemouth,29,BRE,1,90,0,0,1,8,0.0,0.33,14.0,17.7,2.0,46,290584,26146,6765
74,Truffert,Bournemouth,30,BUR,0,90,0,0,1,11,0.0,0.27,36.6,40.2,6.0,46,355863,67381,5298
82,Semenyo,Man City,1,LIV,0,90,2,0,0,15,0.91,0.02,66.4,1.3,32.0,70,462445,0,0
82,Semenyo,Man City,2,WOL,1,90,0,1,1,6,0.68,0.07,20.2,36.0,45.0,71,1774426,901033,48759
82,Semenyo,Man City,3,TOT,0,90,0,0,1,2,0.21,0.06,11.6,23.4,30.0,73,2935140,1187657,152296
82,Semenyo,Man City,4,BHA,1,90,1,1,0,13,0.87,0.06,63.2,24.7,29.0,74,4192375,1254193,158877
82,Semenyo,Man City,5,NEW,1,90,0,0,1,5,0.11,0.05,8.8,13.9,4.0,76,5302856,1129346,54200
82,Semenyo,Man City,6,LEE,0,90,1,0,0,7,0.21,0.05,42.4,16.6,9.0,77,6177600,895631,65930
82,Semenyo,Man City,7,FUL,1,90,2,1,0,18,0.66,0.06,92.4,16.5,63.0,78,6771772,587033,34166
82,Semenyo,Man City,8,CRY,0,90,0,1,0,4,0.13,0.03,6.6,3.0,27.0,80,7634441,820587,20482
82,Semenyo,Man City,9,NFO,1,90,0,0,1,3,0.03,0.04,8.4,13.1,17.0,81,7927468,294843,26592
82,Semenyo,Man City,10,MCI,0,90,0,0,0,2,0.03,0.02,11.2,10.7,24.0,81,7890373,132741,143132
82,Semenyo,Man City,11,AVL,0,90,0,0,0,0,0.79,0.0,5.4,3.0,17.0,81,7992735,117512,75405
82,Semenyo,Man City,12,WHU,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,80,7309774,74144,659714
82,Semenyo,Man City,13,SUN,0,90,0,0,0,1,0.1,0.5,5.0,52.8,23.0,79,6281152,35405,852876
82,Semenyo,Man City,14,EVE,1,90,0,0,0,4,0.26,0.15,20.4,5.1,43.0,78,6535237,112719,216235
82,Semenyo,Man City,15,CHE,1,90,0,0,1,3,0.18,0.13,17.0,32.9,66.0,77,5901179,77314,660583
82,Semenyo,Man City,16,MUN,0,90,1,0,0,6,0.13,0.04,39.2,21.8,17.0,76,5200550,171588,894187
82,Semenyo,Man City,17,BUR,1,90,1,0,0,10,0.11,0.43,39.2,36.8,29.0,76,5789982,556603,143433
82,Semenyo,Man City,18,BRE,0,90,1,0,0,9,0.75,0.08,52.2,15.0,77.0,77,6005096,386606,112198
82,Semenyo,Man City,19,CHE,0,90,0,1,0,5,0.28,0.01,5.2,5.1,36.0,77,5796140,162989,238796
82,Semenyo,Man City,20,ARS,1,90,0,0,0,1,0.09,0.02,2.8,11.8,9.0,77,5780495,121524,256134
82,Semenyo,Man City,21,TOT,1,90,1,0,0,6,0.16,0.01,35.8,4.3,14.0,76,5625189,97680,269498
82,Semenyo,Man City,22,MUN,0,90,0,0,0,2,0.05,0.15,10.8,31.5,11.0,76,5769761,463825,345684
82,Semenyo,Man City,23,WOL,1,90,1,0,1,8,0.3,0.02,36.8,3.3,38.0,77,5997644,365936,152349
82,Semenyo,Man City,24,TOT,0,90,1,0,0,7,0.64,0.02,38.4,5.3,38.0,78,6258511,395699,139357
82,Semenyo,Man City,25,LIV,0,90,0,0,0,2,0.17,0.01,1.2,19.3,17.0,78,6372780,219899,96476
82,Semenyo,Man City,26,FUL,1,90,1,1,1,14,0.55,0.17,53.6,17.8,39.0,79,6273991,105021,196393
82,Semenyo,Man City,27,NEW,1,86,0,0,0,4,0.32,0.07,19.4,29.3,28.0,80,6693793,410574,37091
82,Semenyo,Man City,28,LEE,0,90,1,0,1,8,0.86,0.02,40.4,17.6,40.0,81,6939221,280904,38808
82,Semenyo,Man City,29,NFO,1,90,1,0,0,7,0.23,0.02,43.0,16.4,26.0,82,7334400,387589,12069
82,Semenyo,Man City,30,WHU,0,74,0,0,0,2,0.12,0.02,0.0,6.7,6.0,83,7496342,197258,30378
119,Mbeumo,Man Utd,1,ARS,1,90,0,0,0,2,0.42,0.05,10.6,21.4,49.0,80,1322663,0,0
119,Mbeumo,Man Utd,2,FUL,0,90,0,0,0,2,0.0,0.31,6.2,43.7,8.0,80,1549781,171840,117188
119,Mbeumo,Man Utd,3,BUR,1,90,1,0,0,10,0.66,0.66,48.2,78.2,50.0,80,1800062,326650,196141
119,Mbeumo,Man Utd,4,MCI,0,90,0,0,0,2,0.68,0.17,2.2,15.7,41.0,81,1893535,319642,211027
119,Mbeumo,Man Utd,5,CHE,1,69,0,0,1,3,0.09,0.08,2.8,11.1,22.0,81,1808773,102840,211214
119,Mbeumo,Man Utd,6,BRE,0,90,0,0,0,2,0.0,0.07,10.8,40.3,10.0,81,1865126,209177,182587
119,Mbeumo,Man Utd,7,SUN,1,76,0,1,1,6,0.1,0.14,21.4,26.8,19.0,81,1777119,84508,184814
119,Mbeumo,Man Utd,8,LIV,0,90,1,0,0,9,0.38,0.32,37.6,15.5,39.0,80,1618193,53092,216373
119,Mbeumo,Man Utd,9,BHA,1,90,2,0,0,15,0.56,0.24,81.0,36.6,53.0,80,1886891,274596,38115
119,Mbeumo,Man Utd,10,NFO,0,90,0,0,0,2,0.08,0.47,14.6,52.7,21.0,83,3518875,1551778,21226
119,Mbeumo,Man Utd,11,TOT,0,90,1,0,0,7,0.23,0.02,36.0,8.9,21.0,84,3728941,368946,98404
119,Mbeumo,Man Utd,12,EVE,1,90,0,0,0,1,0.12,0.27,11.2,28.5,23.0,86,4587744,784404,33021
119,Mbeumo,Man Utd,13,CRY,0,90,0,0,0,1,0.41,0.01,2.2,2.9,53.0,86,4383075,188671,150275
119,Mbeumo,Man Utd,14,WHU,1,90,0,0,0,2,0.04,0.04,10.2,17.6,22.0,86,4488637,106873,171295
119,Mbeumo,Man Utd,15,WOL,0,90,1,0,0,8,1.18,0.08,52.0,42.3,56.0,85,4174245,61887,386313
119,Mbeumo,Man Utd,16,BOU,1,90,0,0,0,2,0.4,0.48,13.0,30.4,40.0,83,3116134,78764,1106126
119,Mbeumo,Man Utd,17,AVL,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,82,1653737,1448,1482444
119,Mbeumo,Man Utd,18,NEW,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,81,1339830,814,362318
119,Mbeumo,Man Utd,19,WOL,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,81,1241055,583,115020
119,Mbeumo,Man Utd,20,LEE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,81,1197905,558,51194
119,Mbeumo,Man Utd,21,BUR,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,81,1158613,537,40653
119,Mbeumo,Man Utd,22,MCI,1,70,1,0,1,9,0.8,0.0,34.0,1.8,58.0,81,1163111,36842,36362
119,Mbeumo,Man Utd,23,ARS,0,68,1,0,0,10,0.15,0.01,44.2,24.6,20.0,82,1467399,309045,15201
119,Mbeumo,Man Utd,24,FUL,1,90,0,0,0,2,0.42,0.23,6.4,33.8,25.0,84,2486926,1012644,30588
119,Mbeumo,Man Utd,25,TOT,1,86,1,0,1,8,0.26,0.04,31.0,10.5,31.0,85,2660273,274898,80578
119,Mbeumo,Man Utd,26,WHU,0,90,0,1,0,6,0.13,0.09,23.2,35.5,13.0,86,2902318,280085,54403
119,Mbeumo,Man Utd,27,EVE,0,77,0,1,1,6,0.43,0.16,15.4,23.4,16.0,86,2940394,148280,94266
119,Mbeumo,Man Utd,28,CRY,1,85,0,0,0,2,0.0,0.23,9.8,49.2,6.0,87,3121692,201653,33213
119,Mbeumo,Man Utd,29,NEW,0,76,0,0,0,1,0.33,0.06,0.0,13.2,18.0,87,3089677,97562,119397
119,Mbeumo,Man Utd,30,AVL,1,74,0,0,0,2,0.08,0.03,0.0,0.0,0.0,87,2971795,57461,178980
136,Thiago,Brentford,1,NFO,0,90,1,0,0,6,0.91,0.01,36.4,10.7,22.0,60,80239,0,0
136,Thiago,Brentford,2,AVL,1,90,0,0,1,2,0.22,0.01,4.6,16.3,17.0,60,120001,31565,13297
136,Thiago,Brentford,3,SUN,0,90,1,0,0,6,0.12,0.1,43.4,17.4,19.0,60,153641,45956,26666
136,Thiago,Brentford,4,CHE,1,71,0,0,0,1,0.0,0.03,10.0,14.5,0.0,60,188219,70430,42253
136,Thiago,Brentford,5,FUL,0,64,0,0,0,2,0.1,0.01,3.4,1.6,17.0,60,213662,43938,24882
136,Thiago,Brentford,6,MUN,1,89,2,0,0,13,0.7,0.0,72.6,3.9,41.0,60,197608,22389,39453
136,Thiago,Brentford,7,MCI,1,67,0,0,0,2,0.67,0.0,7.0,2.3,19.0,60,323939,145385,32869
136,Thiago,Brentford,8,WHU,0,90,1,0,1,8,0.84,0.02,43.2,8.9,92.0,61,485809,189311,42142
136,Thiago,Brentford,9,LIV,1,90,1,0,0,5,1.1,0.01,41.0,2.4,75.0,61,588597,148621,47372
136,Thiago,Brentford,10,CRY,0,90,0,0,0,2,0.0,0.01,7.2,13.0,4.0,62,1013020,447198,38187
136,Thiago,Brentford,11,NEW,1,90,2,0,0,13,1.19,0.03,74.6,2.5,57.0,62,1091263,163845,82387
136,Thiago,Brentford,12,BHA,0,90,1,0,0,4,1.71,0.05,45.0,11.4,48.0,64,1734184,614479,28116
136,Thiago,Brentford,13,BUR,1,90,2,0,0,13,1.17,0.01,67.2,1.0,64.0,66,3000349,967569,15850
136,Thiago,Brentford,14,ARS,0,30,0,0,0,1,0.0,0.0,3.0,11.6,2.0,67,2857419,320829,82957
136,Thiago,Brentford,15,TOT,0,90,0,0,0,2,0.27,0.02,4.6,1.0,32.0,68,3390581,576321,55307
136,Thiago,Brentford,16,LEE,1,90,0,0,0,2,0.0,0.01,4.4,4.4,0.0,71,4933785,1512598,70833
136,Thiago,Brentford,17,WOL,0,90,0,0,1,2,0.0,0.01,0.0,2.3,2.0,72,4671725,247081,386736
136,Thiago,Brentford,18,BOU,1,90,0,1,0,5,0.19,0.24,27.8,28.1,25.0,71,3568947,70226,1007754
136,Thiago,Brentford,19,TOT,1,90,0,0,1,2,0.2,0.01,1.0,4.2,6.0,70,3410773,67348,294033
136,Thiago,Brentford,20,EVE,0,90,3,0,0,17,1.72,0.03,111.8,6.4,96.0,69,3298839,53261,335933
136,Thiago,Brentford,21,SUN,1,81,2,0,1,12,1.48,0.15,76.0,23.1,109.0,70,4030514,732380,56866
136,Thiago,Brentford,22,CHE,0,90,0,0,0,2,0.17,0.08,2.8,12.4,25.0,71,4567459,635004,84147
136,Thiago,Brentford,23,NFO,1,90,0,0,0,2,0.43,0.02,3.8,2.2,14.0,72,4904018,360591,41560
136,Thiago,Brentford,24,AVL,0,90,0,0,1,2,0.0,0.0,6.4,1.4,2.0,72,4591933,177588,462678
136,Thiago,Brentford,25,NEW,0,90,1,0,0,5,0.79,0.04,35.4,14.8,17.0,71,4160101,77641,510751
136,Thiago,Brentford,26,ARS,1,90,0,0,0,2,0.77,0.22,7.2,13.6,57.0,70,3798235,72174,399138
136,Thiago,Brentford,27,BHA,1,90,0,0,0,2,0.31,0.43,0.0,13.0,14.0,70,4098776,335391,124627
136,Thiago,Brentford,28,BUR,0,90,1,0,0,6,0.58,0.03,39.4,15.5,58.0,71,4365688,369176,112506
136,Thiago,Brentford,29,BOU,0,90,0,0,1,2,0.0,0.04,9.0,15.3,2.0,72,4480631,200551,84455
136,Thiago,Brentford,30,WOL,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,72,4585196,223481,126221
151,Van Hecke,Brighton,1,FUL,1,90,0,0,0,2,0.0,0.13,28.0,1.3,0.0,45,117209,0,0
151,Van Hecke,Brighton,2,EVE,0,90,0,0,0,1,0.01,0.01,18.6,0.9,4.0,45,124264,6386,10239
151,Van Hecke,Brighton,3,MCI,1,90,0,0,0,1,0.29,0.0,17.2,0.4,33.0,45,112563,2329,14837
151,Van Hecke,Brighton,4,BOU,0,90,0,0,0,3,0.0,0.02,24.0,0.8,2.0,45,108690,3755,11247
151,Van Hecke,Brighton,5,TOT,1,90,0,0,0,1,0.0,0.0,15.2,0.3,0.0,45,105290,3250,7750
151,Van Hecke,Brighton,6,CHE,0,90,0,0,0,3,0.03,0.03,34.6,1.8,4.0,44,99525,3683,10104
151,Van Hecke,Brighton,7,WOL,0,90,1,0,0,11,0.13,0.02,48.2,3.0,21.0,44,100751,5798,6212
151,Van Hecke,Brighton,8,NEW,1,90,0,0,0,4,0.0,0.01,43.2,5.4,2.0,44,122209,24874,6121
151,Van Hecke,Brighton,9,MUN,0,90,0,0,0,2,0.0,0.03,31.6,16.1,0.0,44,135700,20124,7209
151,Van Hecke,Brighton,10,LEE,1,90,0,0,1,7,0.17,0.02,38.4,11.7,17.0,44,168538,33278,8257
151,Van Hecke,Brighton,11,CRY,0,90,0,0,1,5,0.06,0.02,21.4,1.6,18.0,44,162923,12670,12400
151,Van Hecke,Brighton,12,BRE,1,90,0,0,0,2,0.0,0.01,17.8,2.1,6.0,44,188774,26196,6005
151,Van Hecke,Brighton,13,NFO,0,90,0,0,1,6,0.0,0.01,13.4,1.1,0.0,44,183281,8839,11459
151,Van Hecke,Brighton,14,AVL,1,90,2,0,0,12,1.03,0.01,79.0,1.5,63.0,44,206363,24766,4360
151,Van Hecke,Brighton,15,WHU,1,90,0,1,0,5,0.07,0.17,34.6,31.3,8.0,45,435890,173557,5815
151,Van Hecke,Brighton,16,LIV,0,90,0,0,0,1,0.0,0.09,16.6,8.3,0.0,45,465107,131514,38760
151,Van Hecke,Brighton,17,SUN,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,46,593438,119758,18616
151,Van Hecke,Brighton,18,ARS,0,90,0,0,0,3,0.0,0.01,46.2,1.2,0.0,46,453221,12007,88656
151,Van Hecke,Brighton,19,WHU,0,90,0,0,0,0,0.0,0.02,17.6,2.6,0.0,45,552673,63886,24352
151,Van Hecke,Brighton,20,BUR,1,90,0,0,1,6,0.1,0.01,29.2,1.3,21.0,45,589791,73394,35657
151,Van Hecke,Brighton,21,MCI,0,90,0,0,0,3,0.01,0.0,22.8,0.0,4.0,45,535161,14677,51297
151,Van Hecke,Brighton,22,BOU,1,90,0,1,0,6,0.1,0.06,39.0,33.6,12.0,45,545860,32257,27623
151,Van Hecke,Brighton,23,FUL,0,90,0,0,0,1,0.05,0.02,19.6,5.8,9.0,45,560578,33922,20472
151,Van Hecke,Brighton,24,EVE,1,90,0,0,0,2,0.0,0.2,17.4,2.6,2.0,45,562352,43375,42787
151,Van Hecke,Brighton,25,CRY,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,560174,26095,30982
151,Van Hecke,Brighton,26,AVL,0,60,0,0,1,5,0.0,0.01,7.4,0.4,0.0,45,454855,2982,93527
151,Van Hecke,Brighton,27,BRE,0,90,0,0,1,9,0.0,0.01,17.0,0.7,0.0,44,456737,11286,22917
151,Van Hecke,Brighton,28,NFO,1,90,0,0,0,4,0.0,0.05,38.2,14.8,0.0,44,487894,36929,10772
151,Van Hecke,Brighton,29,ARS,1,90,0,0,0,2,0.0,0.17,29.0,30.7,2.0,44,486104,22661,19523
151,Van Hecke,Brighton,30,SUN,0,90,0,0,1,9,0.08,0.0,35.2,0.6,7.0,44,524981,47589,11740
225,James,Chelsea,1,CRY,1,78,0,0,1,5,0.0,0.19,17.0,46.6,0.0,55,485657,0,0
225,James,Chelsea,2,WHU,0,21,0,0,0,1,0.0,0.13,2.6,15.5,0.0,55,651078,75903,37702
225,James,Chelsea,3,FUL,1,9,0,0,0,1,0.04,0.0,3.4,0.3,7.0,55,638864,50110,98795
225,James,Chelsea,4,BRE,0,45,0,0,0,1,0.04,0.02,6.6,3.3,2.0,55,563716,21396,120190
225,James,Chelsea,5,MUN,0,90,0,1,0,4,0.0,0.16,27.4,32.8,4.0,54,519731,12466,69379
225,James,Chelsea,6,BHA,1,90,0,1,0,3,0.05,0.3,13.8,18.0,13.0,54,524187,25041,32810
225,James,Chelsea,7,LIV,1,90,0,0,0,4,0.0,0.06,25.8,23.2,0.0,54,515555,18015,31372
225,James,Chelsea,8,NFO,0,90,1,1,1,18,0.21,0.03,65.4,28.0,26.0,54,515738,29305,37290
225,James,Chelsea,9,SUN,1,90,0,0,0,1,0.0,0.12,20.2,31.3,0.0,55,931097,389037,10003
225,James,Chelsea,10,TOT,0,90,0,0,1,7,0.14,0.47,18.2,18.8,2.0,55,927448,80824,68520
225,James,Chelsea,11,WOL,1,13,0,0,0,1,0.0,0.01,0.0,1.3,0.0,55,1091416,145013,18689
225,James,Chelsea,12,BUR,0,45,0,0,0,1,0.0,0.01,5.4,1.2,0.0,56,1079985,62517,62921
225,James,Chelsea,13,ARS,1,90,0,1,0,8,0.02,0.16,28.2,35.3,2.0,56,933650,15567,119622
225,James,Chelsea,14,LEE,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,56,1055256,87300,24842
225,James,Chelsea,15,BOU,0,90,0,0,1,6,0.0,0.02,18.2,5.0,0.0,56,1033656,48187,60773
225,James,Chelsea,16,EVE,1,90,0,0,1,6,0.09,0.05,13.0,21.3,12.0,56,1159349,166598,67465
225,James,Chelsea,17,NEW,0,90,1,0,0,7,0.15,0.07,42.0,11.3,12.0,56,1145283,54185,50054
225,James,Chelsea,18,AVL,1,90,0,1,0,6,0.12,0.27,41.0,47.2,3.0,56,1241395,106558,26026
225,James,Chelsea,19,BOU,1,45,0,0,0,1,0.0,0.03,6.8,7.9,0.0,57,1532626,217599,16162
225,James,Chelsea,20,MCI,0,90,0,0,0,1,0.0,0.03,3.6,6.0,0.0,57,1381980,45617,104766
225,James,Chelsea,21,FUL,0,25,0,0,0,1,0.0,0.01,18.4,14.3,2.0,57,1457167,107350,50844
225,James,Chelsea,22,BRE,1,84,0,0,1,7,0.0,0.01,10.0,5.3,0.0,57,1328847,53653,174978
225,James,Chelsea,23,CRY,0,80,0,0,1,6,0.0,0.14,17.6,20.1,2.0,57,1376020,66717,32279
225,James,Chelsea,24,WHU,1,9,0,0,0,1,0.0,0.01,2.2,5.5,2.0,57,1483003,135186,37858
225,James,Chelsea,25,WOL,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57,1338450,23230,151631
225,James,Chelsea,26,LEE,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57,1093349,1522,238226
225,James,Chelsea,27,BUR,1,88,0,0,1,6,0.0,0.02,10.2,5.3,0.0,56,1071065,34662,83223
225,James,Chelsea,28,ARS,0,90,0,1,0,6,0.0,0.35,0.8,0.2,0.0,56,1040989,14520,44800
225,James,Chelsea,29,AVL,0,90,0,0,0,2,0.04,0.02,10.8,9.4,9.0,56,1066616,34295,14962
225,James,Chelsea,30,NEW,1,90,0,0,0,2,0.12,0.46,17.8,66.4,11.0,56,1095350,43380,17796
226,Chalobah,Chelsea,1,CRY,1,90,0,0,1,6,0.09,0.03,21.4,4.9,4.0,50,94789,0,0
226,Chalobah,Chelsea,2,WHU,0,68,1,0,0,8,0.31,0.01,44.2,1.4,33.0,50,152553,38375,15351
226,Chalobah,Chelsea,3,FUL,1,90,0,1,1,13,0.12,0.21,26.4,8.6,17.0,50,460557,259533,39271
226,Chalobah,Chelsea,4,BRE,0,90,0,0,0,3,0.03,0.29,31.0,17.1,5.0,51,965141,498047,68294
226,Chalobah,Chelsea,5,MUN,0,90,1,0,0,8,0.2,0.01,57.4,2.3,17.0,51,1039703,150126,71110
226,Chalobah,Chelsea,6,BHA,1,52,0,0,0,-3,0.0,0.0,0.0,1.3,0.0,52,1337521,306782,56314
226,Chalobah,Chelsea,7,LIV,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52,897459,9421,414417
226,Chalobah,Chelsea,8,NFO,0,90,0,0,1,6,0.0,0.0,15.0,10.5,0.0,51,924707,73329,73681
226,Chalobah,Chelsea,9,SUN,1,90,0,0,0,1,0.02,0.02,25.8,3.2,7.0,51,994742,90058,25993
226,Chalobah,Chelsea,10,TOT,0,90,0,0,1,7,0.0,0.0,18.0,0.4,0.0,51,920108,17177,80694
226,Chalobah,Chelsea,11,WOL,1,90,0,0,1,6,0.0,0.01,15.6,2.3,2.0,51,996471,72645,19210
226,Chalobah,Chelsea,12,BUR,0,90,0,0,1,6,0.03,0.01,17.6,4.0,7.0,51,1084918,94284,19119
226,Chalobah,Chelsea,13,ARS,1,90,1,0,0,9,0.07,0.0,44.2,0.3,33.0,51,1000963,28079,47670
226,Chalobah,Chelsea,14,LEE,0,90,0,0,0,1,0.0,0.04,29.8,18.9,2.0,52,1334326,254899,7380
226,Chalobah,Chelsea,15,BOU,0,90,0,0,1,11,0.0,0.01,27.6,0.8,0.0,52,1336893,89221,45455
226,Chalobah,Chelsea,16,EVE,1,90,0,0,1,9,0.05,0.0,29.8,0.2,7.0,54,2137230,742502,26303
